system:index,LST,NDVI,VV,lon,lat
18_529_0,15.399211550000018,0.52774775,-8.872870261622227,101.04578200855082,-1.072184207360855
18_530_0,26.22066287000001,0.41880363,-4.353208852859888,100.71295619578454,-1.025292149529816
18_531_0,9.805621820000036,0.44812182,-5.792857055659709,101.20801774886282,-1.1654293338524613
18_533_0,8.016288350000025,0.2691954,-3.5906562806159728,101.0937520447228,-1.0322990087459483
18_534_0,13.268076080000014,0.47071916,-10.64905063963806,101.01748507710106,-1.1877973844270373
18_536_0,20.87317058000002,0.5364697,-13.82870284269373,100.76874157492836,-0.9474082143966535
18_538_0,24.65008268,0.2641548,-9.913947766668487,100.73801919221148,-1.0490076730305713
18_539_0,-4.385997219999979,0.372,-11.774212498325817,101.00023742364597,-1.0336464816721276
18_540_0,22.842804605000023,0.4149264,-6.285608696752557,100.66283020293066,-0.8266746402109897
18_541_0,5.703997820000012,0.41439837,1.4510512987576565,100.92962984231417,-1.006427528563306
18_543_0,19.30088138000002,0.47451508,-8.246815137549886,100.81590312734464,-1.096708214617318
18_544_0,18.67025669000003,0.42297608,-2.3173922352639247,100.62159753138958,-1.038497384206373
18_545_0,15.19242134000001,0.5123026,-6.91692350678085,100.65797930039642,-0.9959172397391076
18_546_0,17.064641795000014,0.15750077,-10.141549528160205,100.5984209970593,-0.7016291526615523
18_547_0,-2.6325529599999697,0.45297173,-4.790122794564206,101.12177948158734,-1.0053495502223626
18_549_0,15.241128125000015,0.5162632,-5.781160597773405,100.76065673737129,-0.9077925103669825
18_550_0,18.92831720000001,0.4404423,-5.704632657384271,100.9177720805638,-0.8382629073761315
18_551_0,23.540935190000013,0.5121169,-10.113250612128832,100.62644843392383,-0.6013771669538137
18_552_0,0.2778910700000381,0.3671955,-0.0180041792981713,100.96493363298006,-0.9355504526462758
18_554_0,23.807540749999987,0.13070099,-10.07672346423388,100.77062803702502,-1.0004986476881172
18_555_0,2.894385380000017,0.42707348,-3.703103840812361,100.80512334393521,-0.8207457593358009
18_557_0,21.69349538,0.53813183,-10.28445900873058,100.6013854374969,-0.9026721132475013
18_558_0,11.165993780000008,0.41096056,-12.808919089714207,100.84096612377157,-1.0034630881257116
18_559_0,11.22239110999999,0.4934477,-1.178855504953922,100.82425745948694,-1.1449477453745363
18_562_0,18.002033780000033,0.47343072,-7.092826526143065,101.00832226120303,-1.1037150738334502
18_565_0,23.44010360000001,0.42651474,-4.966301065804423,100.62402298265671,-0.9681592974598143
18_567_0,16.39129185500002,0.5860456,-9.318236381176092,100.64369608737893,-0.805654062562593
18_568_0,22.419824630000026,0.4550099,-11.689960175823323,100.7450260514276,-1.105871030515337
18_569_0,13.223641820000026,0.45765936,-11.15143972414421,100.82964735119167,-0.8474257232741507
18_570_0,22.558254440000013,0.45116082,-9.09537732785268,100.7442175676719,-1.1255441352375546
18_571_0,24.60821193500003,0.48004544,-8.981466991074855,100.56662063600147,-0.7105224739743355
18_572_0,18.389979050000026,0.44770098,-7.632222629095494,100.65124193576553,-0.8433833044956128
18_573_0,26.74703795000002,0.32732362,-5.958975800313301,100.87357496858512,-1.0918573120830726
18_574_0,10.046592230000016,0.44255748,-7.146748902070274,100.95954374127535,-1.2683762654125585
18_575_0,6.683260550000028,0.2810309,-12.419424826170422,100.95253688205922,-1.0492771676158072
18_576_0,18.08150274500004,0.45037857,-4.682496991055291,100.9891881456513,-0.8732972034567928
18_577_0,20.117788160000003,0.505513,-10.040270615078958,100.98298977019087,-1.1608479259034516
18_580_0,10.649872760000022,0.43838358,-11.402750594665752,100.86198670141997,-1.0541280701500526
18_581_0,21.44056190000001,0.3502032,-4.3705301659659,100.77116702619549,-1.1449477453745363
18_582_0,16.658751920000014,0.43335742,-9.415641356814248,100.7832942825311,-0.9517201277604271
18_584_0,-1.323451299999988,0.42276415,-7.168935209003671,100.98864915648082,-0.9937612830572208
18_585_0,16.011037130000034,0.5135276,-7.240067786661235,101.01505962583394,-1.1686632688752916
18_586_0,17.125311650000015,0.5492344,-6.438280664345761,100.87249699024417,-1.0729926911165626
18_588_0,12.367427810000038,0.3946101,-10.371907721400774,100.83881016708969,-0.9961867343243435
18_590_0,26.22237188,0.25786373,-8.015181696628764,100.6577098058112,-0.9199197667025961
18_591_0,25.842971660000018,0.49939466,-6.469093646073449,100.66094374083401,-0.5480172390771141
18_592_0,27.38108066000004,0.4820693,-12.17141201488548,100.61539915592915,-0.5652648925322089
18_593_0,17.342355920000045,0.5283913,-7.214654007903396,100.99700348862314,-1.1535715721020836
18_595_0,10.000448960000014,0.42800784,-12.953501349072493,100.76847208034313,-0.8886583948152367
18_596_0,19.869981710000047,0.31475464,-2.5700873434962848,100.78464175545727,-1.0576314997581187
18_597_0,20.84240840000001,0.30786425,-4.735203793992699,100.83099482411785,-1.0333769870868916
18_598_0,23.705000150000014,0.5481524,-3.3435535341493066,100.64531305489034,-0.6512336652224472
18_599_0,4.557252110000007,0.48818466,-13.11702787074354,100.84689500464675,-0.8932398027642463
18_600_0,10.356777545000014,0.6430699,-7.3779774597558845,100.59330059993982,-0.803767600465942
18_602_0,24.921815270000025,0.58284557,-6.054799371227762,100.68735421018714,-0.9118349291455203
18_605_0,23.34952607,0.5466772,-7.432524043948495,100.5631172063934,-0.9527981061013706
18_606_0,20.44079105000003,0.5207652,-7.040819341953114,100.9479554741102,-1.1554580341987346
18_607_0,15.659835575000017,0.46906498,-4.700744686021831,100.91076522134766,-0.8751836655534438
18_608_0,6.32265944000001,0.5283734,-7.925302004633832,100.86198670141997,-0.8889278894004726
18_609_0,12.198235820000008,0.29446906,-4.917700362431414,100.8719580010737,-1.0436177813258543
18_610_0,7.643724170000041,0.5056016,-12.473372278086329,100.86387316351662,-1.2724186841910963
18_611_0,8.38201649000004,0.5106264,-5.084244141820954,101.05144139484078,-1.0301430520640613
18_612_0,21.859269350000037,0.40976116,-12.18534170533548,100.8164421165151,-1.0549365539057602
18_614_0,11.061744170000026,0.34566498,-10.171968445313018,100.8442000587944,-0.9439047847885873
18_616_0,21.469615070000003,0.4603578,-9.35282167371319,100.594648072866,-0.9953782505686358
18_618_0,19.269264695000015,0.48475143,-11.996894674144244,100.93016883148464,-0.8584750012688208
18_620_0,11.48216063000001,0.42336085,-9.268943768474903,100.89028363286974,-1.2575964820031242
18_622_0,14.570341700000029,0.36059707,-7.651188852497783,101.07758236960865,-1.1239271677261393
18_623_0,24.161305819999995,0.51360726,-7.392191639343767,100.66714211629444,-0.9304300555267945
18_624_0,4.929816290000019,0.45940262,-5.3789274333998485,101.14064410255385,-1.1638123663410462
18_625_0,4.302609620000041,0.2656907,-4.853913783018358,101.14360854299144,-0.9660033407779275
18_627_0,9.94917866000003,0.48505333,-1.5567538982888187,100.97463543804855,-1.2438522581560956
18_629_0,20.351922530000024,0.56607497,-8.017338004097908,100.89028363286974,-0.8282916077224048
18_630_0,20.301506735000004,0.48441863,-4.052713633235071,100.9261264127061,-0.8137389001196687
18_631_0,0.6940350050000177,0.48855275,-6.723806085381476,101.18807514955536,-0.9711237378974088
18_632_0,14.936069840000044,0.5246439,-10.315181309611376,100.94175709864979,-0.9395928714248136
18_634_0,6.274807160000023,0.45980576,-15.908581569928494,100.9937695536003,-1.2349589368433123
18_635_0,11.290751510000035,0.37245125,-10.846333331181848,100.8396186508454,-0.9948392613981641
18_636_0,14.97025004000001,0.2744422,-8.030358964861685,100.58198182735991,-0.6997426905649013
18_637_0,20.99792831000002,0.3905163,-10.798848944434567,100.7727839937069,-1.0622129077071283
18_638_0,24.06389225000001,0.41537142,-6.851541891612695,100.60461937251972,-0.9619609219993897
18_639_0,20.29381619,0.4382293,-10.652924435286376,101.02503092548766,-1.1101829438791107
18_640_0,3.7659804800000094,0.46863648,-10.833341074895143,100.58279031111562,-0.7404363729355157
18_641_0,5.921896594999993,0.52692187,-8.532828014080842,100.761465221127,-0.8547020770755188
18_642_0,20.93982197000001,0.49286756,-6.7101454611451175,100.85686630430048,-0.8479647124446223
18_643_0,27.350318480000013,0.5634709,-6.395759499246854,100.6765744267777,-0.6000296940276344
18_644_0,9.998739950000015,0.4166803,-9.77010460879491,101.01236467998157,-0.929352077185851
18_645_0,14.710480520000033,0.58814335,-2.0136342604699737,100.93475023943365,-1.1789040631142542
18_647_0,16.469051810000025,0.5761497,-4.742333824076827,100.79488254969624,-0.9878324021820319
18_650_0,13.424450495000016,0.50575966,-9.712196300949108,100.57982587067802,-0.8668293334111323
18_651_0,18.57455213000003,0.43894407,-5.003984741397794,100.99969843447549,-1.1732446768243012
18_652_0,25.64130848000002,0.48038885,-5.637443056211626,100.7442175676719,-0.927735109674436
18_654_0,21.276496940000012,0.26000753,-7.243428972747044,100.69678652067039,-1.0538585755648167
18_655_0,6.958411160000026,0.5688919,-1.2853370961885628,100.90564482422818,-0.9185722937764168
18_656_0,20.29723421,0.5944038,-10.80863640547196,100.66822009463539,-1.0069665177337777
18_657_0,9.947469650000016,0.4080131,-8.926905684497422,100.86360366893139,-1.1215017164590166
18_658_0,21.50379527000001,0.56238395,-7.79834973042855,100.680347350971,-1.072453701946091
18_659_0,17.82771476000002,0.49051207,-1.8344227044795136,100.76362117780889,-0.9546845681980215
18_660_0,16.169975060000013,0.58316743,-7.565858308240372,100.71969356041544,-0.6862679613031085
18_661_0,22.50271161500004,0.33681327,-5.158375589662045,100.5480255096202,-0.6771051454050894
18_662_0,18.93857126000003,0.4638812,-10.660827128471196,101.03338525762997,-1.1131473843167052
18_663_0,5.157114620000016,0.4481997,-7.084119634989168,100.90618381339866,-1.0204412469955706
18_665_0,3.047341775000035,0.39679697,-8.515057337046166,100.96493363298006,-0.9298910663563228
18_666_0,24.022876010000004,0.2450429,-4.227530675040205,100.63426377689566,-1.0058885393928343
18_667_0,26.165974550000044,0.43033004,-4.698894135728084,100.62159753138958,-0.9662728353631633
18_671_0,29.82838298000001,0.3329724,-8.402925150095665,100.68519825350525,-0.9056365536850957
18_672_0,5.425429190000045,0.53903687,-0.540603668136831,100.98325926477611,-1.2869713917938326
18_673_0,20.510860460000004,0.43185094,-8.28868144267134,100.5639256901491,-0.816703340557263
18_674_0,15.681198200000011,0.40666902,-9.185136836916266,101.0862061963362,-1.134437456550338
18_675_0,20.579220859999992,0.5775603,-0.860659641698672,100.6862762318462,-1.0700282506789682
18_676_0,7.254069890000025,0.5003393,-6.126385546317553,100.81994554612318,-0.8315255427452352
18_679_0,22.93936367000001,0.6018112,-6.699014124870755,100.63022135811713,-0.9819035213068431
18_680_0,15.354777290000015,0.40177518,-10.006312592284326,100.52592695363086,-0.6636304161432965
18_681_0,27.22385174000001,0.43480766,-5.301879873673608,100.6291433797762,-0.9514506331751913
18_682_0,7.77189992000001,0.5679873,-7.477030338478997,100.8832767736536,-1.241157312303737
18_683_0,19.90928894000001,0.5141467,-8.63628408656428,101.03446323597092,-1.1066795142710446
18_684_0,11.058326150000028,0.4657858,-4.493303584309428,100.85282388552194,-1.2352284314285482
18_685_0,-1.7507037999999682,0.38356912,-14.89406244520911,100.9891881456513,-0.9918748209605698
18_686_0,8.18718935000004,0.5508297,-10.385079676787532,101.01047821788492,-1.051433124297694
18_687_0,14.02004048000002,0.5341558,-7.737615129185554,100.4736450040951,-0.6954307772011277
18_688_0,12.348628700000036,0.5001014,-10.711508801592176,100.97894735141233,-1.1937262653022263
18_690_0,29.41480256000005,0.3602635,-11.677668815400423,100.62860439060572,-0.5571800549751332
18_691_0,5.886861890000034,0.5188708,-11.129301291882754,100.84204410211251,-1.2632558682930772
18_692_0,5.242565120000023,0.44163573,-12.26210516342142,100.89890745959728,-1.224179153433878
18_694_0,27.10422104,0.44649297,-11.74326746474239,100.67711341594817,-0.5733497300892847
18_696_0,11.471906569999987,0.50167334,-4.8271079554534255,100.8194065569527,-1.1516851100054326
18_699_0,19.31455346000004,0.5145277,-8.498230403517564,100.6870847156019,-0.9956477451538718
18_700_0,10.743013805000018,0.4131664,-3.5827169100985223,100.7727839937069,-0.7563365534644312
18_701_0,20.903932760000004,0.3076923,-8.031108816352914,100.97544392180427,-1.150876626249725
18_702_0,2.306485940000016,0.43254015,-9.741789961437938,101.00401034783927,-1.0406533408882597
18_705_0,28.56029756000004,0.4386796,-4.244021552246629,100.7870672067244,-1.05170261888293
18_706_0,2.3224367000000257,0.45826605,-6.787226528856469,101.22553489690314,-1.2209452184110476
18_707_0,-0.8432194899999814,0.53348356,-6.157232730920529,101.12663038412158,-1.0058885393928343
18_708_0,18.878755909999995,0.39676598,-6.586218643766648,100.58656323530893,-1.066524821070902
18_709_0,17.884112090000002,0.56398654,-7.383549465984873,100.92370096143898,-0.8614394417064152
18_710_0,18.78390585500001,0.39942625,-9.551639845138286,100.59006666491699,-0.7070190443662695
18_711_0,10.231165310000025,0.5170666,1.0674130843441134,100.90941774842148,-0.9121044237307562
18_713_0,20.072499395000023,0.206821,-8.396393624520762,100.6614827300045,-0.8382629073761315
18_714_0,15.171913219999992,0.2730682,-3.725946193584653,100.65582334371454,-0.9848679617444375
18_715_0,7.751391800000022,0.4817395,-7.518684460392449,100.93528922860412,-1.0072360123190136
18_716_0,8.38543451000001,0.42790738,-10.68085662864398,100.89190060038115,-1.244930236497039
18_720_0,15.640181960000008,0.17934999,-8.295393383515671,100.74448706225714,-0.9554930519537291
18_722_0,1.631426990000023,0.4207179,-4.766518343612677,100.9366367015303,-1.021519225336514
18_723_0,16.53570320000003,0.38235527,-9.44565111803229,100.86872406605086,-1.010469947341844
18_724_0,12.775881200000017,0.48285967,-6.413472750797379,100.99700348862314,-1.213129875439208
18_725_0,7.754809819999991,0.42467067,-0.8774871825291397,101.15681377766799,-1.134437456550338
18_726_0,16.007619110000036,0.5032356,-9.523738206218576,101.12420493285445,-1.115303340998592
18_727_0,12.076896110000009,0.41241014,-7.75859275155126,100.76065673737129,-0.9024026186622653
18_728_0,3.005471030000024,0.2827028,-4.053221733284716,100.9652031275653,-1.0266396224559953
18_729_0,-1.0893169299999812,0.45189783,-14.346563662769247,100.989996629407,-0.9401318605952853
18_731_0,17.463695630000018,0.5334053,-6.644100577954515,100.94256558240549,-1.1128778897314693
18_733_0,12.80578887500002,0.4318169,-10.453915441691484,101.02368345256149,-0.9080620049522183
18_734_0,-3.1794361599999803,0.54253006,-6.961254010412692,100.79596052803718,-0.824249188943867
18_736_0,23.09659259000003,0.40721825,-7.657389148051412,100.58737171906463,-0.9449827631295307
18_737_0,6.290188250000014,0.46298486,0.5855457340402609,101.02934283885143,-0.968967781215522
18_739_0,19.51279862000001,0.47601277,-12.001838156415838,100.61836359636675,-0.6172773474827292
18_740_0,14.889926570000055,0.4127717,-11.272933041061997,100.69220511272138,-0.976513629602126
18_741_0,18.571988615000024,0.4534675,-13.237470364462393,100.92531792895039,-0.8943177811051897
18_742_0,26.23775297000003,0.4513871,-6.696543115211898,100.69274410189185,-0.9056365536850957
18_744_0,5.5912031600000205,0.43088385,-1.695787285446139,100.97220998678144,-1.2753831246286909
18_745_0,7.230143750000025,0.5035794,-7.62400721634219,100.88489374116502,-1.2104349295868493
18_748_0,14.945469395000032,0.4517544,-4.362479027008989,100.46987207990179,-0.6692898024332495
18_749_0,1.9886100800000293,0.41452417,-14.599988850288964,100.80323688183856,-1.2570574928326526
18_750_0,12.843387095000026,0.56180286,-8.961314638325286,100.79676901179289,-0.7784351094537714
18_751_0,19.18808672,0.4770758,-7.457087229862023,100.96035222503106,-0.8846159760366988
18_752_0,23.75797946000003,0.41689324,-10.481204848625408,100.58898868657604,-0.9514506331751913
18_753_0,10.95065851999999,0.1844346,-6.148696715250588,101.04308706269846,-1.0336464816721276
18_754_0,9.725298350000031,0.48698097,-13.793067189322397,100.8698020443918,-1.1748616443357163
18_755_0,12.965581310000005,0.28965795,-9.052888221459517,100.79623002262242,-1.030682041234533
18_756_0,10.334560415000029,0.52224725,-5.05365997474235,100.74637352435379,-0.8102354705116025
18_757_0,6.114160220000031,0.539666,-11.076263386068897,100.91265168344431,-1.0042715718814192
18_758_0,22.59585266000002,0.46790034,-10.57092032278132,100.6164771342701,-1.057092510587647
18_759_0,22.41640661,0.509653,-4.356295806761905,100.66902857839109,-0.9042890807589163
18_760_0,19.005222650000007,0.4551507,-7.015044291098548,100.80242839808284,-1.130664532357036
18_761_0,10.38155819000002,0.4586362,-12.1925267268562,100.79137912008818,-1.1581529800510932
18_762_0,12.382808900000027,0.44847482,-9.791910607161736,101.0358107088971,-0.9207282504583036
18_763_0,21.77894588000004,0.5314814,-8.178295379184823,100.95577081708204,-1.141713810351706
18_765_0,21.28333298000001,0.31129533,-10.3964733295875,100.80781828978756,-1.1225796947999602
18_766_0,20.99365578500003,0.5418624,-6.723279960896238,100.73047334382487,-0.8840769868662272
18_767_0,19.112890280000016,0.21836181,-7.295691034772656,100.64073164694133,-0.8131999109491969
18_768_0,23.171789030000014,0.33974707,-8.387361303609948,100.8013504197419,-1.0848504528669403
18_769_0,15.542768390000049,0.50622994,-8.000389007553299,100.52511846987515,-0.6585100190238153
18_770_0,17.381093480000004,0.4735823,-9.20390851331814,100.82479644865742,-0.9290825826006152
18_771_0,15.112097870000042,0.46590176,-7.406857307581892,100.65959626790784,-0.9934917884719849
18_772_0,11.571029150000015,0.5305111,-13.024572500168253,100.97301847053714,-1.2306470234795386
18_775_0,16.400691410000007,0.4454341,-4.724592930133475,101.05144139484078,-0.918302799191181
18_777_0,14.644683635000035,0.5573303,-8.192161586179411,100.46933309073133,-0.6803390804279197
18_778_0,8.180353310000015,0.32840344,-3.1922203992320117,100.83854067250445,-1.1576139908806216
18_780_0,8.703310370000025,0.41522333,-3.0145895335348984,101.08324175589861,-1.011817420268023
18_781_0,18.225914090000032,0.5669493,-7.370165427531991,100.94256558240549,-1.152763088346376
18_782_0,13.565443820000027,0.54353404,-8.61739440788147,100.56096124971151,-0.754719585953016
18_783_0,27.80662415000002,0.13521504,-12.361487405068011,100.64154013069704,-0.8207457593358009
18_784_0,19.08896414000003,0.2580009,-6.239711223708652,100.65744031122595,-0.9072535211965108
18_785_0,19.76744111000004,0.5891156,-7.8088224127666335,100.63049085270237,-0.6620134486318814
18_786_0,22.05922352000005,0.52317035,-5.811204695148038,100.76577713449076,-1.0263701278707593
18_788_0,8.629822940000054,0.53147453,-7.150181369836339,100.93933164738266,-1.098325182128733
18_789_0,25.846389680000016,0.3183803,-7.233325277823842,100.67414897551058,-0.9242316800663698
18_790_0,8.349545300000017,0.49872282,-12.968108306415823,101.05602280278978,-1.1290475648456206
18_791_0,13.893573740000022,0.6146697,-8.05015923309666,100.82910836202119,-1.17917355769949
18_792_0,14.24135727500004,0.56230533,-7.875807677634803,100.77251449912167,-0.8927008135937745
18_793_0,16.88263223000004,0.45179084,-8.75332295197847,100.79865547388954,-0.9668118245336351
18_794_0,19.702498730000016,0.39214188,-8.405184823284237,100.94660800118403,-0.8927008135937745
18_796_0,19.08383711000002,0.5955883,-5.310271626395843,100.70864428242076,-1.053589080979581
18_797_0,2.569673480000006,0.59674215,-13.419953957332195,100.81590312734464,-1.2500506336165202
18_799_0,15.908496530000022,0.29167694,-9.22380085591289,100.5509899500578,-0.6706372753594289
18_800_0,13.825213340000005,0.4232218,-13.376874988785232,100.84662551006153,-1.1271611027489696
18_801_0,14.407985750000025,0.45966306,-3.639036864795232,100.82264049197553,-1.1029065900777426
18_802_0,17.221016210000016,0.47744873,-8.553636842537975,100.97544392180427,-1.224448648019114
18_803_0,18.716399960000047,0.4994147,-1.5521126645128462,100.6870847156019,-1.068411283167553
18_804_0,0.9256058600000188,0.4791195,-3.681527242452274,101.15411883181564,-1.1349764457208096
18_805_0,8.65716710000001,0.40969163,-8.795167717678156,100.82937785660643,-1.2155553267063306
18_806_0,12.362300779999998,0.5147658,-3.2668413334845554,100.85228489635148,-1.141983304936942
18_807_0,5.245128635000015,0.52476555,-8.766246708842111,100.85228489635148,-0.8681768063373116
18_808_0,5.256237199999987,0.51732147,-12.177603255911762,100.90456684588723,-1.0207107415808063
18_809_0,4.53503498000002,0.47550306,-9.85614702655798,100.8412356183568,-0.8916228352528311
18_810_0,27.020479550000037,0.58454937,-12.99715815811993,100.6127042100768,-0.854432582490283
18_811_0,6.978919280000014,0.48840004,-7.958690552786609,100.79407406594053,-0.863864892973538
18_813_0,-1.1696403999999632,0.5538616,-5.49551782895792,101.18349374160634,-1.0150513552908533
18_814_0,17.832841790000018,0.33513412,-10.948441336838108,100.64100114152657,-0.8086185030001873
18_815_0,10.79086608500002,0.56524944,-6.875550217331984,100.62563995016812,-0.7638824018510352
18_816_0,13.844866955000027,0.50003105,-5.445419504163468,100.70594933656841,-0.7838250011584885
18_817_0,8.768252750000016,0.4017638,-7.095399475987978,100.84177460752728,-1.1533020775168479
18_818_0,15.228310550000032,0.36890855,-7.264586343014258,101.11234717110408,-1.1066795142710446
18_819_0,-0.4108399599999757,0.46115193,-8.087465078210393,101.13148128665583,-1.0037325827109473
18_821_0,8.040214490000011,0.4524207,-2.749656479160764,100.89109211662544,-1.0296040628935896
18_823_0,3.804718040000012,0.577303,-4.930253904044751,101.19535150335672,-1.2066620053935473
18_824_0,4.734989150000047,0.5900996,-4.018499400629622,100.92100601558663,-0.9996901639324096
18_826_0,20.215201730000004,0.50969756,-6.954561896334426,100.88219879531266,-0.8463477449332073
18_827_0,24.41423930000002,0.4511829,-11.07076846953726,100.63156883104331,-0.8382629073761315
18_828_0,10.359341060000006,0.49652308,-10.048181791244238,100.77898236916732,-0.758492510146318
18_829_0,22.611233750000025,0.33333334,-6.29140064164979,100.78868417423581,-0.9964562289095793
18_830_0,19.92979706,0.34676075,-0.7483745524467692,100.73155132216581,-1.1072185034415163
18_831_0,4.49829126500002,0.51900405,-4.069533178105472,100.73020384923963,-0.8220932322619802
18_832_0,19.432475150000016,0.49463755,-5.023487482268711,100.69894247735228,-0.801881138369291
18_833_0,15.937549700000003,0.5382442,-10.996502252153082,100.58467677321227,-0.869524279263491
18_834_0,20.527950560000026,0.34901518,-8.431672717259929,100.86575962561326,-1.079730055747459
18_836_0,8.349545300000017,0.46614978,-11.331692370167728,100.95550132249681,-1.256249009076945
18_837_0,19.81016636000004,0.43596572,-4.3377681545243,100.5908751486727,-1.0147818607056176
18_838_0,23.132481800000026,0.4424869,-2.328533011891217,100.56473417390482,-0.9816340267216072
18_842_0,7.325848309999998,0.3323497,-10.348815173507615,101.11504211695643,-1.053589080979581
18_844_0,18.44124935000002,0.43725312,-3.2852356894919432,100.68600673726095,-0.9870239184263243
18_845_0,10.723360190000022,0.48618406,-8.752563299948472,100.6795388672153,-0.6299435929888145
18_846_0,15.826464050000029,0.56326246,-1.664186796112955,100.90456684588723,-1.1182677814361863
18_848_0,20.63390918000005,0.481365,-7.733429472733644,100.56635114141623,-0.9323165176234455
18_850_0,8.846867210000028,0.4853394,1.1960494807346178,100.94553002284309,-1.280773016333408
18_851_0,24.614193470000032,0.45626086,-8.054327551611555,100.69678652067039,-1.0716452181903833
18_852_0,21.04407158000004,0.5706486,-9.369404704927886,100.6833117914086,-0.6630914269728249
18_853_0,14.159324795000018,0.5530052,-13.252420775773857,100.89163110579591,-0.869254784678255
18_854_0,16.63140776000003,0.42177027,-6.123804313925278,101.13767966211626,-1.1252746406523186
18_855_0,-5.185813899999971,0.4685976,-15.180815611153866,100.85039843425483,-0.8865024381333498
18_856_0,-4.307382759999968,0.5700395,-3.5441224291795144,101.02772587134002,-1.0312210304050047
18_857_0,5.006721740000046,0.46887797,-15.964131608781104,100.96089121420152,-1.057362005172883
18_859_0,19.52305268000002,0.4881864,-2.2525634416148423,100.97706088931568,-0.8482342070298583
18_860_0,10.08760847000002,0.40584436,-7.279797778743718,100.932863777337,-1.263525362878313
18_861_0,19.813584380000023,0.527541,-5.821522693146823,100.68870168311331,-0.6754881778936742
18_862_0,12.779299220000013,0.52495515,-4.719907460143388,100.57632244106996,-0.6116179611927762
18_863_0,-6.206947374999984,0.47343796,-8.493920287671058,100.77709590707067,-0.8420358315694335
18_865_0,21.691786370000045,0.40472543,-10.41158060041372,100.75230240522897,-1.0994031604696766
18_866_0,15.390666500000007,0.49306068,-6.233029414169397,100.79973345223048,-0.959535470732267
18_867_0,17.735428220000017,0.56973475,-1.6419262346293142,100.8908226220402,-0.8476952178593865
18_868_0,2.964454790000019,0.4090379,-4.427905360306108,101.05359735152267,-1.014242871535146
18_869_0,13.349254055000031,0.47965175,-5.993858252852416,100.794613055111,-0.8555105608312263
18_870_0,18.01741487000004,0.4252735,-6.9660172236172615,100.64315709820845,-0.9188417883616526
18_871_0,20.591183930000028,0.42062926,-15.59821961022644,100.67926937263006,-0.9492946764933045
18_872_0,18.48226559000005,0.52767813,-4.715627600765897,101.05952623239786,-1.0994031604696766
18_873_0,26.46163328000003,0.49709252,-13.433199278369935,100.67280150258439,-1.0314905249902406
18_874_0,25.388375,0.5243925,-7.374712876953924,100.6698370621468,-0.5722717517483412
18_875_0,21.369637985000026,0.54231775,-8.719078503460963,100.66498615961255,-0.6930053259340049
18_876_0,17.958454025000023,0.3860502,-0.22198268060606,100.95604031166728,-0.8334120048418862
18_877_0,6.843052985,0.52678376,-5.722983385016015,100.78679771213916,-0.880573557258161
18_878_0,31.21097207,0.28408358,-11.997219960443916,100.70864428242076,-0.9209977450435395
18_879_0,21.977191039999997,0.45782182,-7.589836841644857,100.6908576397952,-0.6671338457513627
18_880_0,20.46728070500002,0.47565812,-5.625719100407402,100.67280150258439,-0.6819560479393348
18_882_0,15.303506990000017,0.4628406,-8.692573281785437,100.78086883126397,-0.9611524382436821
18_884_0,11.708604455,0.20176423,-9.043405381580568,100.7576922969337,-0.8794955789172176
18_885_0,14.850619340000009,0.47211352,-5.981397436644779,101.13175078124107,-1.107757492611988
18_886_0,-2.3898735399999893,0.51863,-3.867896153013573,100.82452695407218,-0.8891973839857085
18_887_0,15.809373950000037,0.54564524,-6.149464514631544,100.48523327126024,-0.6719847482856081
18_888_0,20.98938326000004,0.51055765,-7.628978572941493,100.651780924936,-0.9215367342140112
18_889_0,4.427367349999997,0.4524413,-7.611346312585106,100.90025493252347,-1.222562185922463
18_890_0,30.847807445,0.3384785,-10.04430051982382,100.71511215246643,-0.8943177811051897
18_891_0,18.83432165000002,0.15513873,-11.4245735131066,100.64989446283936,-0.8191287918243857
18_894_0,19.80333032000001,0.49938467,-10.817531071859642,100.75877027527464,-1.119076265191894
18_895_0,22.739409500000026,0.42121977,-10.241875581229062,100.58818020282034,-0.9439047847885873
18_897_0,12.44946029000002,0.25055695,-2.5838501550018584,101.10399283896177,-1.1506071316644892
18_898_0,14.788240475000023,0.46701643,-8.655671510557005,100.86737659312469,-0.8142778892901403
18_899_0,26.800017260000004,0.5703533,-9.57943340966886,100.69301359647709,-0.9196502721173602
18_902_0,24.836364770000017,0.52664745,-7.81800278397111,100.69597803691468,-1.023405687433165
18_904_0,7.733162360000032,0.5022645,-1.8531431483275589,101.2298468102669,-1.2303775288943026
18_906_0,29.643809900000026,0.19330126,-7.894913135246729,100.67360998634011,-0.8829990085252837
18_907_0,24.60564842000004,0.5315972,-10.130601483843725,100.60866179129826,-0.84877319620033
18_908_0,20.18956658000002,0.35136846,-4.7968684820307415,100.80997424646945,-1.1406358320107626
18_910_0,21.592663790000017,0.4162628,-4.163133209761479,100.74179211640478,-1.1010201279810916
18_913_0,16.986881840000024,0.47172922,-0.2983075951726277,101.01425114207822,-1.1694717526309992
18_914_0,26.418908030000026,0.48619148,-9.48283267998365,100.55260691756921,-0.6873459396440519
18_915_0,14.211449600000035,0.5415503,-7.22723545438917,101.20505330842522,-1.1845634494042072
18_916_0,20.748412850000022,0.5271615,-7.144441636369486,100.95118940913304,-1.1500681424940176
18_919_0,9.207468320000018,0.53733087,-6.811170201857184,100.73882767596719,-0.8113134488525459
